gene_name,gene_index,log2FC,p_value,adj_p_value
GYPB,14377,-1.095731,0.047091837863672374,0.10489048024332498
BIK,14378,0.493683,0.4426267449728081,0.5439239959274759
EMG1,14379,1.80089,0.005499828340130796,0.021766194883269748
NFE4,14380,-0.31633,0.6236210019688909,0.7162570605602006
STAG3,14381,1.944673,0.0010622796607511807,0.006309307083647577
ANKRD26,14382,2.944335,1.3825326380676738e-06,3.746530330477474e-05
FAM110D,14383,2.425624,5.760876423052121e-05,0.0006840698079225307
PHLDA2,14384,0.11514,0.8520272143448294,0.9157293670532642
OGDHL,14385,1.333869,0.014321972026027037,0.04354277328468498
CHRNA10,14386,-0.723828,0.2263872023065685,0.33476351217005973
ABCA4,14387,1.220491,0.04259638538930879,0.09753502888828132
PRKCQ,14388,1.117166,0.07837904778580992,0.15349360044018304
THSD7B,14389,2.272293,0.0002003086459890044,0.0017696325715826796
TCAF2C,14390,1.194157,0.0612996884177931,0.12771416682729925
HRH4,14391,-0.252209,0.6711090547229885,0.7591157769476716
FAM210A,14392,1.616076,0.010418345763071362,0.03466506162443319
PRCD,14393,1.666865,0.004454847726039803,0.018586394546952597
GCSAM,14394,1.672471,0.0063016109747706175,0.024134533012044313
RFC3,14395,0.934122,0.15878292262134003,0.25932043095109175
DPH3,14396,1.761206,0.005971331190071022,0.02314860208098961
CROT,14397,2.410932,0.00011128390423422336,0.0011185735700604256
MAK,14398,0.899201,0.16315472099557143,0.262519785947996
NR3C2,14399,1.77107,0.004960543632954338,0.020154190578022976
SMURF2,14400,1.854637,0.0024678594180970576,0.012031501706491
GPR15,14401,0.763443,0.22089680581096616,0.32856836325268735
TRIAP1,14402,2.402797,0.000132859353262236,0.0012855904315419013
SERAC1,14403,2.557363,3.220043102723674e-05,0.0004309651437959178
CLCNKA,14404,2.35161,8.622728582051935e-05,0.0009308294564109872
TRAV5,14405,-0.653237,0.2892094271647782,0.4044374591548336
GKAP1,14406,2.211774,0.00030728166153919144,0.0024608764284486224
CKB,14407,1.0869,0.08629920744709789,0.16425279547051255
TLE6,14408,2.456995,8.721732581973124e-05,0.0009383740946674837
HEPHL1,14409,1.464646,0.006669811928193718,0.025067143227269068
AMZ1,14410,1.565133,0.011959611495620784,0.03823698573113033
TRAV20,14411,1.346159,0.03435342917568089,0.08309354305587345
SPDYE2,14412,1.897807,0.0018233371992880801,0.00953838719149614
TBC1D24,14413,1.974974,0.000774632610276412,0.004951666792685137
C17ORF53,14414,1.13055,0.07645505455343948,0.15069945270208215
PLPP6,14415,2.450131,7.713469004654002e-05,0.0008580635395860445
XKR6,14416,0.185693,0.7708670984989185,0.8468190424627631
KCNJ5,14417,-0.189642,0.7761301361624979,0.8515085934475343
SRBD1,14418,1.41799,0.027484744510209585,0.07030342139647353
NPIPB9,14419,1.204179,0.04742886000527328,0.10545039735513924
GLIS1,14420,1.663258,0.004111250664276646,0.017532942888920922
DNAH9,14421,1.222124,0.05770236387970723,0.12215713204320999
SLC35G5,14422,1.216038,0.05867401749903164,0.12370899173249383
USP17L18,14423,1.497044,0.003058675869975186,0.01414197918666537
EXTL1,14424,2.049915,0.0007331547336064146,0.00474503331365965
SMIM10L2B,14425,0.079015,0.9015903842557649,0.9560895769309303
PIP,14426,-0.044093,0.9398244113981329,0.9852328382352268
CMA1,14427,1.615188,0.007641922007802678,0.027741570937114535
OOEP,14428,0.078194,0.9004053744293408,0.9552957230670711
ART5,14429,1.598967,0.010765430309133272,0.03543688262660561
P2RY14,14430,2.608706,1.4139474575201866e-05,0.000227955637157162
TRDV1,14431,1.073027,0.08949821956269875,0.16851805635140288
DLST,14432,0.566387,0.3929225074077449,0.4945447816844732
UGT2A1,14433,-0.560268,0.37908633099638567,0.48068351721437824
RAMP3,14434,2.311176,0.0002091774813623624,0.0018258775189720433
LRRD1,14435,2.169677,0.0004762127593333723,0.0034391010159922166
PCDH8,14436,1.263416,0.03904527346734066,0.09139075743343446
ENO4,14437,1.687605,0.006476372734793849,0.02456980921397528
TMEM266,14438,0.862729,0.13418295901582916,0.22753817142114396
NOX5,14439,1.924744,0.0009691833926169913,0.00587581193510125
TMEM213,14440,0.458929,0.4168226126296659,0.5183249568526824
CLCNKB,14441,1.418524,0.01888012290513267,0.053304285089426584
ETV1,14442,2.250394,0.00017295433091658925,0.0015811476906671578
GCSAML,14443,0.479271,0.35866719608499187,0.45937475166236025
TSPAN3,14444,1.053939,0.10819610856093974,0.19325217903527414
CACNA1E,14445,1.084194,0.09471967570060723,0.1752995229922444
MROH8,14446,2.222292,0.0004261596728363126,0.0031622492333514855
EIF4E3,14447,0.490488,0.2840347145188792,0.3988999080935585
KCNA2,14448,2.845517,3.3761514169949506e-06,7.595820989649226e-05
ZBTB32,14449,2.331214,0.00011715524611054171,0.001161225394865627
ZNF280B,14450,2.34174,7.06599658619363e-05,0.0008008648540309513
SCN2B,14451,1.85151,0.0030437696540138895,0.014089592564315705
FDXACB1,14452,2.01899,0.0009276138525653133,0.0056895767463851915
DSCAM,14453,1.309141,0.03212201777814563,0.07880895046665591
GAL,14454,1.329053,0.03547868376406258,0.08503230521116752
HOXA7,14455,2.247069,0.00021307092890489822,0.0018532937617463134
KL,14456,2.355882,0.00011995615346937264,0.001182289124587094
RAD51C,14457,2.405428,8.458203068557073e-05,0.0009155772453496862
C11ORF86,14458,-0.469891,0.43591075524398515,0.5372585376651485
CLK4,14459,1.370998,0.03490709380976954,0.08405092338624662
ZNF843,14460,2.270523,0.00017826403126040643,0.0016191699768839407
FBP2,14461,-0.330537,0.6085271199828808,0.702525214812935
ZNF714,14462,1.735342,0.006483508014161419,0.024592143124180614
TRBV9,14463,1.423975,0.019768292096877,0.0551792466138529
IL23R,14464,1.061171,0.08754680264802249,0.1657785043222502
NCCRP1,14465,0.569061,0.3456495015835963,0.44591977150798445
MKX,14466,2.309724,0.00010210079656289354,0.0010558991039819243
GBP6,14467,0.985413,0.11386349430054443,0.2006103292089989
USP17L5,14468,0.92199,0.08526871989587174,0.16290917759996257
DNASE2B,14469,3.002749,1.2672186992950767e-06,3.536186344874264e-05
TRIM51,14470,-0.975179,0.1099722498494207,0.1954852742293095
SLC10A5,14471,0.500558,0.4352777707245715,0.5366337522556185
TMEM249,14472,1.367894,0.026240422854856896,0.06804825202889768
OR7G1,14473,-1.052656,0.053909518279372196,0.11592135119208814
SLC5A5,14474,0.343917,0.453703294264038,0.5546638908033393
HNRNPDL,14475,2.277336,0.00017220336484567798,0.0015764769938776495
PUS3,14476,2.001625,0.0012651756303013613,0.007226797649338103
MAGOHB,14477,1.665587,0.005463767586015093,0.021645221237096994
KLK5,14478,-0.289545,0.5548084687939568,0.6528659445532041
PGBD5,14479,2.356407,8.247742281904933e-05,0.0008997163382935165
CCDC151,14480,2.619538,1.921998445069205e-05,0.0002911439818531642
GCFC2,14481,2.248072,0.0002210556533308093,0.001910095362399243
SLC8A2,14482,2.038586,0.000780869328865729,0.004983448865560002
CACNA1I,14483,1.092674,0.04694716604038693,0.10463922594882485
LILRB2,14484,-0.265648,0.6790835842814671,0.766332093821124
GARNL3,14485,2.026487,0.00047812812573648305,0.003451668085428528
MKRN3,14486,1.212507,0.03303670217476276,0.08054152574495745
FOXS1,14487,1.396236,0.027802720031076318,0.07086833837912207
DLGAP1,14488,1.599006,0.009893821015202076,0.033382114714933395
PHEX,14489,2.010399,0.00048191835720539316,0.003467685739790662
KRTAP5-8,14490,-0.278326,0.65066817426858,0.7411432528483636
ADCY1,14491,0.324849,0.5891962081472049,0.6842581052056167
PLA2G4A,14492,-0.154689,0.8000851968472474,0.87254240039234
RUSC1-AS1,14493,1.018427,0.10947483600405111,0.19477682146805841
RIMBP3,14494,1.447627,0.01833771330597387,0.05217475313807322
UPRT,14495,1.499003,0.017529325546904926,0.05046620290367533
CLEC20A,14496,0.296445,0.6443223396599338,0.7353179872351477
EFCAB6,14497,1.855715,0.002724291845631285,0.012933544474023992
H2BFS,14498,2.444541,7.488614888673636e-05,0.0008390901163558375
OR2A14,14499,1.550403,0.012989246348393216,0.04059989565440183
PNPLA3,14500,1.347781,0.02090139989704673,0.05769629807646317
DDIT4L,14501,2.329282,0.00014428629201243694,0.0013752221765539526
GDPD1,14502,1.208044,0.060171103368665775,0.1259221274130109
RBM26,14503,2.008819,0.0014648630572370307,0.008086093328839099
C12ORF56,14504,0.192071,0.7608108121080128,0.8388121220739807
OXNAD1,14505,1.30608,0.039330813401583446,0.09189653785808206
ISY1,14506,0.737604,0.2503731055661493,0.3612568150548342
SIRPG,14507,2.29349,7.785778184969878e-05,0.0008651303780151808
TCEAL3,14508,1.089756,0.09144943843445351,0.17112893109775537
OLA1,14509,1.703933,0.005154945051440277,0.020755686175848127
POU3F1,14510,1.510235,0.010595114741084913,0.03505881149032114
ARHGAP40,14511,0.218359,0.7197188042577448,0.8027162682677667
ZNF233,14512,0.56255,0.3774178795319235,0.4790403976064919
MT1F,14513,1.697626,0.005748877020733785,0.022503204090100596
ANOS1,14514,2.673754,5.60789304785722e-06,0.00011285097133384585
NPIPB2,14515,1.136093,0.0712296224460157,0.14274181586908302
RNF223,14516,-0.344986,0.5676063130951317,0.6642359355085945
TTBK1,14517,1.007142,0.0957885675412663,0.17674726694113396
OCA2,14518,2.603104,1.5679609444865383e-05,0.00024831510102354737
GRPR,14519,0.558979,0.36552540067785333,0.4666720185830075
OR56B1,14520,2.880152,2.407404272316586e-06,5.776890568685635e-05
ZNF682,14521,-0.008782,0.9887154317875849,1.0
TCAP,14522,0.831082,0.16648939332495455,0.26575323304197856
ZNF684,14523,1.008528,0.10827511587540754,0.19337576446935037
CHST9,14524,0.954592,0.13005815831413062,0.22214979859083467
ZNF385D,14525,2.408238,5.599636039403308e-05,0.0006694079466764841
FER1L5,14526,1.418424,0.022091813434178702,0.06019048058732822
LRFN1,14527,1.206929,0.058867480390756524,0.12399745869542332
FOXD4L5,14528,0.486683,0.4495825450302524,0.5505143712872772
CPSF6,14529,1.686331,0.007335708932730404,0.02688144415879417
NOXRED1,14530,1.674437,0.005023248534176155,0.020341833375499368
FAM186B,14531,2.565721,1.7903051818934944e-05,0.0002759843692369619
CD70,14532,1.33062,0.030938840582372052,0.07677504561162299
KCNQ5,14533,2.720345,1.3122208345750804e-05,0.00021507539652216022
DNAH7,14534,1.145702,0.058502006348322325,0.12338593588141505
MIIP,14535,-0.178068,0.7682802572792428,0.8447781073091679
CCDC110,14536,1.807844,0.0034254011725862116,0.015386189808737108
GFI1B,14537,-1.025378,0.0753007409359862,0.148781455940213
GSG1L,14538,1.156758,0.05467030964904631,0.11708444074310917
TRAV27,14539,1.747578,0.003602338582579887,0.015941855265916443
SLC35F3,14540,2.285617,0.00022178412460831248,0.0019147103588555497
CBFA2T3,14541,0.932142,0.14371287630830243,0.239959943736746
SELP,14542,2.004252,0.0008421882449074733,0.005284060704752271
RLN1,14543,0.498696,0.4107184813094099,0.5121567694332986
PLRG1,14544,0.619018,0.30966391093520296,0.42652477461699245
KRTAP10-1,14545,-0.580023,0.34071741304115954,0.4410008379425717
RNF175,14546,1.10544,0.07233899433917282,0.1442382861942999
KLHDC8A,14547,1.167799,0.04779983859788763,0.10602393832661385
IQSEC3,14548,2.001463,0.0008962907173324651,0.005547541131689255
PNLDC1,14549,1.079353,0.0845294603139806,0.16207444259325857
ICAM5,14550,0.278703,0.6395504470255233,0.7310155115368899
CPO,14551,1.972147,0.001522564087666758,0.008355441529560668
CLEC17A,14552,0.985146,0.09913874652922301,0.18124837095139407
MTMR7,14553,2.169341,0.00023907616825917397,0.0020301645042483177
GPR42,14554,1.076638,0.0882257395878326,0.16669562631820178
PPP2R2B,14555,1.696584,0.0038263323717693623,0.016615070323171305
PHF21B,14556,2.9248,1.8987182669471634e-06,4.750693448230301e-05
SLCO1B3,14557,1.088178,0.07333180962027837,0.14585026917407004
ITPRID1,14558,-0.077338,0.9039183572663174,0.9578879864721489
TRBV12-4,14559,1.265074,0.03440619912197236,0.08317902482469978
HRG,14560,0.639395,0.18666215229920438,0.28908348891177
NMUR2,14561,1.023339,0.07152267940640988,0.14317461537569454
SLC25A53,14562,1.293329,0.031186408487337777,0.077145522357756
CARD8-AS1,14563,1.107944,0.07905789506002042,0.1544851805770147
PTPRQ,14564,0.944562,0.12172001772214079,0.21105988808448178
FADS6,14565,-0.906997,0.14507857260314824,0.24165033263538307
TMEM241,14566,1.156938,0.06709833238112749,0.1365597505954219
HOXA6,14567,0.962686,0.1320303756378239,0.22485567344750768
CARD17,14568,0.674396,0.28679970008122874,0.401980712243902
CST5,14569,1.335614,0.016204209832260924,0.04760500117885066
EIF5AL1,14570,0.130341,0.8241472415434097,0.8918227400662811
CHRNB4,14571,1.720059,0.004785935438463385,0.01959989436132313
TRBV4-2,14572,1.375713,0.022414738989837365,0.060789607853078104
FOXD2,14573,0.787847,0.21702599054546937,0.3240371447249614
ZNF214,14574,0.927066,0.13775292633978534,0.23207374737644182
MYL3,14575,1.303193,0.014931897461221698,0.044822994344587634
TEX11,14576,1.401189,0.024854005328698782,0.06544356575523853
GAGE,14577,1.911893,0.0006206218819660686,0.00419925083023287
ZNF408,14578,2.089215,0.0006524461024725632,0.004355757595666543
KCNH4,14579,0.918947,0.14278694428674896,0.23880005995468018
P2RY10,14580,1.723994,0.004251961937218529,0.017971907263612936
STYXL1,14581,1.480439,0.013758952637110307,0.042327471252921633
DNAJC5B,14582,1.08699,0.08791477700439769,0.16629947400515013
WTIP,14583,2.091018,0.0006663989932483965,0.004423425392852648
CCR3,14584,-0.150333,0.8090767291275733,0.8804960857616043
CEP19,14585,0.606156,0.3403137000181926,0.44059408582890275
TFF2,14586,0.778923,0.1806764658892511,0.28201773846466466
GP1BA,14587,-0.532282,0.3533891590030769,0.4538835531338169
SPRED1,14588,1.834794,0.002358771120388814,0.011637903792331586
TRBV12-3,14589,1.466047,0.016820247435060193,0.04888989299470652
C5ORF66,14590,1.323414,0.029086447558398978,0.07324625249968249
ACTL8,14591,-0.092919,0.8198859136769804,0.8887247529766267
LINC01619,14592,0.98699,0.10461854552604591,0.18843414770759323
LAIR2,14593,0.750414,0.2229842068602169,0.3309760379761432
TRAV19,14594,0.437674,0.4598356350671643,0.5609077980594517
PCDH19,14595,2.550552,2.646131615851254e-05,0.00037236742117061116
EFR3B,14596,2.063641,0.0006778985745132197,0.004473517131556349
PCDHA1,14597,1.217432,0.054651134461315976,0.11705609915442336
CATSPER3,14598,1.294001,0.03743607738851796,0.08846932886556587
ZNF600,14599,0.359748,0.5675827411283869,0.6642359355085945
SLC4A8,14600,2.027324,0.0005402221112937582,0.003781615305150405
DSTYK,14601,2.110421,0.0004424552698534708,0.0032464846448354663
OR13A1,14602,1.546595,0.010467426616639302,0.03476964622734967
CCDC179,14603,0.021803,0.9718668463811042,1.0
POTEH,14604,0.439779,0.44134779882061825,0.542623126845045
RASGEF1A,14605,0.402181,0.5318647548082898,0.6308029338678055
NRN1L,14606,2.373903,0.00010223333414830563,0.0010567150661362904
LRRC49,14607,1.071119,0.08830424207195955,0.1667959609836697
TMEM177,14608,1.179235,0.062416090936984754,0.12936974303519586
FGF11,14609,2.060856,0.0004914231980632638,0.003515442420132302
GPR119,14610,1.743663,0.002682877183295116,0.012807211870147099
KMO,14611,1.869919,0.001874727172825188,0.009755414694091132
HS3ST5,14612,-0.190209,0.7574482560965738,0.8359468989613243
CEMP1,14613,0.716963,0.23991278974648866,0.3497759099234495
SNAP91,14614,1.726371,0.0038349253010473558,0.01663405181768691
VPS37D,14615,1.304201,0.029597041450477993,0.0741846454982019
LDLRAD1,14616,0.700225,0.2736532687226475,0.38719068134910073
NCAPG2,14617,0.849529,0.16515738991289763,0.26425450651132915
ACTRT3,14618,0.473058,0.43846693974702067,0.5397548850259969
RFC5,14619,2.127242,0.00039463414124662734,0.00299334199500019
GRB14,14620,1.257251,0.04324117623612094,0.09851907170438517
NTRK1,14621,0.94261,0.1174731406260675,0.20566412009900967
ZNF528,14622,0.906994,0.15927358673388342,0.2598847881600329
CSTL1,14623,0.091374,0.8772235881857537,0.9360440833476431
FKBP14,14624,2.904141,1.1710228214553427e-06,3.358125270086129e-05
C17ORF78,14625,-1.088438,0.03890017698542504,0.09116968674635484
SLCO4A1,14626,1.636819,0.008486476596391344,0.029855727754554622
SYCE1L,14627,1.238808,0.048302061869400933,0.10680452988674594
SEMG1,14628,0.677685,0.27272234367424286,0.3862526106328829
DCST1,14629,2.049077,0.0005648433969511023,0.003916923535140325
KCNK18,14630,0.383693,0.40929627596850193,0.5106946115856614
PDGFC,14631,2.149143,0.00036346421504097984,0.002805881073872392
SUPT20HL1,14632,-1.128147,0.06190262673510439,0.1285489247716129
VSNL1,14633,1.63939,0.0057295640322241135,0.022449187548418875
AC020928.2,14634,0.339088,0.5830759400862646,0.6788133770931494
DCST2,14635,1.388639,0.01854445873491774,0.05261836428688892
SFTPA1,14636,-0.44844,0.46134645263945706,0.5624720875951447
SLC23A1,14637,0.700294,0.22323385532833234,0.33119438088888287
GNG8,14638,1.357641,0.025576131942257524,0.06688501736740149
MRPL11,14639,0.691682,0.26962885738456854,0.3826507793785755
LINC00649,14640,1.479251,0.014236719148643063,0.04333708342821647
MSTN,14641,1.999634,0.000608868133308669,0.004144889804531476
SLC52A1,14642,-0.928007,0.11570761969446623,0.2032353359536371
PRSS45P,14643,1.243798,0.042658257336865686,0.09761997070433162
AMACR,14644,1.225172,0.051692197097568275,0.1121696194535954
ZNF705D,14645,1.241325,0.045603177217971906,0.10236164912512984
VEGFD,14646,1.632538,0.004432792521788145,0.018529693501325748
ZC3H14,14647,2.437952,4.848143931703883e-05,0.0005980794214057494
EFCAB5,14648,1.575685,0.009854687503857979,0.03328427884682086
SYNPO2L,14649,0.057655,0.9220398334513646,0.9722121844783442
RCVRN,14650,2.254723,0.0001627672284359104,0.0015125835695357882
ZNF630,14651,1.10749,0.0690687047281701,0.13954697485895592
CLPSL2,14652,0.313261,0.5618700890564867,0.6589322355200812
SLC25A52,14653,2.303698,0.00015868660035027772,0.0014809496511136056
HSD11B1L,14654,1.445557,0.018186792940776235,0.05187462106938361
INSYN2A,14655,2.107638,7.609435530587631e-05,0.0008495220101301568
IGHV3OR16-13,14656,1.619971,0.005998574492186302,0.02322222756348248
MZT1,14657,1.207515,0.04935115547841255,0.10831852875225108
RPGRIP1,14658,0.650068,0.27526598200759633,0.3890812965656232
OCM,14659,2.131884,0.00017636241615051292,0.001606779729893513
POLR3K,14660,1.503941,0.015902313710737248,0.046956157436336105
DIAPH3,14661,1.435116,0.014380255708839704,0.043621122049797546
CCDC158,14662,2.041804,0.0005230313067747112,0.0036865528375566795
PUS10,14663,0.821887,0.19910522799651822,0.3034637240259481
CATSPERE,14664,2.000393,0.0009908968674524656,0.005982733431100528
TAS1R3,14665,2.186531,0.0003105230737582732,0.0024803484049306713
TUBE1,14666,1.969684,0.0009007140576546005,0.005566787737820446
CASKIN1,14667,0.163994,0.7649969927925497,0.8420317485844517
DCTN1,14668,2.861466,1.7253269127680383e-06,4.4258679047451985e-05
RNF183,14669,-0.521803,0.3896316125680094,0.49146119464769533
PIK3R3,14670,0.023331,0.970070012447423,1.0
EFCC1,14671,1.602462,0.008604524749839887,0.030132015145432664
NAT8L,14672,1.27209,0.03959801039413082,0.09237660186794214
RPL37,14673,1.744977,0.00370292343644551,0.016251123773983737
C8ORF58,14674,1.990606,0.0005757627205018289,0.003973109465901644
TRAV8-2,14675,1.510229,0.012552552961441114,0.03959476114383477
NRG2,14676,0.862856,0.1781727416962118,0.2789766121235885
UBAP1L,14677,2.207376,0.00017448090143961297,0.0015928861164327224
USP17L13,14678,0.190296,0.7171702367113294,0.8005382810272674
SPP2,14679,0.632914,0.11672750620945598,0.20461661454869676
SPDYA,14680,1.265541,0.018712075881559438,0.05295125063812159
POLL,14681,1.348484,0.028158621424316348,0.07153488080985897
ACAN,14682,1.743007,0.0031902900929717424,0.014582808612908654
PCDHA2,14683,1.102546,0.04883216213317971,0.10762304801272776
SCNN1B,14684,0.379811,0.5204528859993042,0.6201053708540848
HOXB7,14685,0.608919,0.30912657724127024,0.42652477461699245
GOLGA8S,14686,0.705452,0.23994062555956594,0.34979060708517157
ZNF98,14687,0.769117,0.18624161978903803,0.28859192158209573
RHCE,14688,1.223506,0.04884062342571466,0.10762965571700274
PAX8,14689,1.428444,0.014738715999770913,0.04444626418360428
BRINP1,14690,1.787522,0.0019883619759220703,0.010230535201786552
SIX1,14691,1.839925,0.0016585626204772197,0.008888998024166962
CHP2,14692,-0.346167,0.5215811893879391,0.6212618507939413
AADAT,14693,1.425848,0.02099246302076753,0.05788141140600841
FEZF1,14694,0.029708,0.9542512804248449,0.9973847140776629
TERB1,14695,-0.841332,0.1603728903294083,0.2612642394363164
RAD51AP2,14696,1.759803,0.0030747012873416023,0.014187283041816687
GAL3ST2,14697,1.518413,0.010860028901129607,0.035652962736403
IZUMO1,14698,0.445902,0.3457886451273112,0.4460116601841796
STRC,14699,0.82767,0.1618259983535743,0.26153672101700726
DSEL,14700,1.379952,0.014402403873544486,0.04365672743476858
KISS1,14701,0.649717,0.2799477446657826,0.394284423624577
PRSS46P,14702,0.660521,0.2497566855376258,0.3605258251594934
LRRTM1,14703,0.083786,0.8934577839747173,0.9499709537528148
PSMB10,14704,0.623849,0.3165038764376203,0.42652477461699245
NMUR1,14705,1.107218,0.06814248053013199,0.13807209800721282
BEST4,14706,0.337981,0.567279512164913,0.6640112690369527
GPR4,14707,2.318371,8.649429648801394e-05,0.0009332005121086322
KCNK13,14708,1.021659,0.10260004093585068,0.18597142390994517
SPATC1,14709,1.214798,0.053975848053487034,0.11602598827078538
ULBP1,14710,1.432219,0.017590416121719656,0.050605839371203123
HAP1,14711,0.707399,0.2532453264866721,0.3644655268130444
IGF2BP1,14712,0.09339,0.8701302256914746,0.9305920186932165
CACNA1G,14713,1.019894,0.08288349855586351,0.1599181869783044
MSH5-SAPCD1,14714,1.914445,0.0017938822001040584,0.009421827039256214
NG,14715,-0.412734,0.4427228732003262,0.5439742624996649
CYP4F22,14716,0.653097,0.28616716772210393,0.40132256344626777
GPR173,14717,2.239038,0.00011526929708892007,0.0011469295060347546
LPAR3,14718,1.902787,0.0014437225328215993,0.008005285003973637
SLC34A1,14719,0.034811,0.9528622827053299,0.9962500573994431
HOXD10,14720,0.345435,0.5355903972612743,0.6343432978504487
LRRC10B,14721,2.682632,4.1578260696928414e-06,9.02129200429721e-05
SLC6A13,14722,0.601333,0.3157924387685108,0.42652477461699245
LINGO2,14723,1.418706,0.01330730131655496,0.04130567878327544
CD40LG,14724,0.091332,0.8800260261272773,0.9386785457895771
C10ORF62,14725,2.008481,0.0007459642809766606,0.00480740670576421
CEP295,14726,0.975529,0.12111668749717455,0.21023082470324547
OR7D2,14727,-0.296877,0.6120761042523125,0.7057241970967677
SOSTDC1,14728,0.674402,0.25674419128156906,0.36818440183710816
C2ORF50,14729,1.673153,0.003194757133900686,0.0145930698574026
ANKK1,14730,0.900524,0.1440418823805399,0.24028542621124208
LMNTD2,14731,0.812703,0.17543676067609806,0.2757523234466098
SLCO1B7,14732,1.526126,0.010541491149914244,0.034950844352820684
ESCO2,14733,0.836258,0.16783253896133823,0.2670814903131926
DMAC1,14734,1.370546,0.02468052207901799,0.06510094081862765
RTBDN,14735,0.539751,0.38528750302153214,0.4870419696520504
AGXT2,14736,0.397906,0.3537720169944887,0.45425682766137143
CCDC162P,14737,0.529365,0.40479043586981267,0.5063671583637805
ADORA3,14738,1.250402,0.03380380866853751,0.0819956703495269
NMNAT1,14739,2.315022,0.0001092929295383132,0.0011074544059482554
ANO4,14740,1.7736,0.0008082205222850689,0.00511327954705785
GPLD1,14741,0.264859,0.622117541110206,0.7150722098840238
DPYD,14742,1.668945,0.006506733205551075,0.02466354996425419
ZBED6CL,14743,1.176017,0.05457232576283016,0.11694499912583513
POLR2F,14744,0.920877,0.1291322609736694,0.2208746894810089
MAGEL2,14745,1.740045,0.002945751705275368,0.01372292606895957
IGLV6-57,14746,1.58412,0.0043144925165602655,0.01813136029623588
AMDHD1,14747,1.364276,0.0079496533623272,0.028543123909460212
ENDOG,14748,1.343163,0.01797517592987987,0.051419913023749576
IL31RA,14749,1.586444,0.006652603241891857,0.025021560990552017
MCF2L2,14750,1.35884,0.022660856706562628,0.061156375065204154
CBLN1,14751,0.886953,0.15109695410585186,0.24943192209169837
C16ORF71,14752,0.886475,0.13074264718597092,0.2230096010572133
POP1,14753,1.172782,0.05847294797581699,0.1233510598641793
TFRC,14754,-0.2739,0.6535575060899368,0.7434795760665448
TMIE,14755,0.923532,0.10389041836195861,0.18750007734534074
SMKR1,14756,0.276093,0.636116925350156,0.7278087894955237
SPDYE16,14757,0.883552,0.14309306508975025,0.2392494674813859
CSH2,14758,-0.369057,0.5085655783395341,0.6084726862918242
RUNDC3B,14759,0.898678,0.13247254545272716,0.22538658169252104
MYBPC3,14760,0.428513,0.4244902364013591,0.5259343530182489
AMTN,14761,0.582086,0.22385173937427197,0.3319361069857393
SLC4A1,14762,-0.889373,0.0723096224128335,0.1442348530906643
PROK1,14763,0.689302,0.25968311574357167,0.3715605391287752
ZBED8,14764,1.449815,0.014860487985128791,0.044690348617771686
GPER1,14765,0.848386,0.13351717098198848,0.22664326947407848
KLHL33,14766,1.657864,0.004235548753401875,0.01791039836676762
ZCCHC18,14767,1.346074,0.018888278114460748,0.05331202967521364
HPSE2,14768,1.093711,0.04670377073241708,0.10432097360536835
GDF2,14769,0.039646,0.9353242282093399,0.9830784581707323
PLPPR4,14770,2.814572,1.1557207819785421e-06,3.32392045631522e-05
FAM222A,14771,1.086303,0.06637360654563938,0.13557557517425
HMSD,14772,0.410497,0.3952998416992365,0.49689288466258263
NPHP3,14773,2.28569,8.955396856436913e-05,0.0009580644870059523
PCDH11Y,14774,1.068507,0.021578916712277685,0.059102771882188605
CD38,14775,1.744195,0.0038128370137889755,0.016574735659456444
PLAAT5,14776,0.505274,0.39422367269017455,0.49582485799726306
CNIH2,14777,0.891766,0.15227271021562067,0.2509767141268253
CCDC187,14778,1.546648,0.008630889094190061,0.030191254624403124
TEX22,14779,1.051914,0.08578304806487724,0.16350733648666277
RADIL,14780,2.155093,0.00014119016359416146,0.0013502851519264926
MYOZ3,14781,2.528111,1.2398364414776093e-05,0.00020623395435343057
POGLUT2,14782,1.185748,0.046748962500578445,0.10436792501961904
FSIP2,14783,1.08657,0.059588840628500665,0.12501111508330923
USP44,14784,1.471681,0.012762563241798907,0.040069363892698044
FBLL1,14785,1.048049,0.06874531013648581,0.13906472481763088
ZNF484,14786,0.873789,0.15403403649085637,0.25318075695864856
TRIL,14787,2.246518,0.00010289544944132772,0.0010607761640207209
NAALADL1,14788,1.610158,0.004310864993908915,0.018119981063580017
GABRB1,14789,-0.019257,0.9729705491277378,1.0
TSPO2,14790,-0.023894,0.9680405404241292,1.0
CXCL10,14791,2.186197,0.00010921488756779364,0.0011074544059482554
KCNH1,14792,2.058052,0.0003718120201138975,0.0028568910328642338
NTNG1,14793,2.007955,0.0005766607746412307,0.003977869020030422
TMCO6,14794,-0.117261,0.8447876338606174,0.9093132915198614
TDRD6,14795,2.319034,8.070092146814678e-05,0.0008872147621897097
CEP162,14796,0.761229,0.2087991848909715,0.31466019594102573
IGLV2-18,14797,1.760718,0.0013524397815602319,0.007604000038960654
RPL39L,14798,1.655603,0.004062764162139578,0.01738211824228066
CAPN14,14799,0.342673,0.5703406618412938,0.666643807709008
HYLS1,14800,0.122317,0.7949696694754198,0.868228422780819
GPR88,14801,2.246153,9.154962529097644e-05,0.0009738764405278223
GNB3,14802,0.936743,0.11129981993728598,0.1972240710381078
ZMYND12,14803,1.425683,0.019316228933457837,0.054204368193223225
